year,basin,region,no,name,time,intensity,lat,lon
2020,NA,NA,11,FAY,2020-07-06:18:00:00,DS,31.5,-84.6
2020,NA,NA,12,FAY,2020-07-06:21:00:00,DS,31.8574,-84.4073
2020,NA,NA,13,FAY,2020-07-07:00:00:00,DS,32.2,-84.2
2020,NA,NA,14,FAY,2020-07-07:03:00:00,DS,32.515,-83.9574
2020,NA,NA,15,FAY,2020-07-07:06:00:00,DS,32.8,-83.7
2020,NA,NA,16,FAY,2020-07-07:09:00:00,DS,33.0948,-83.4651
2020,NA,NA,17,FAY,2020-07-07:12:00:00,DS,33.3,-83.2
2020,NA,NA,18,FAY,2020-07-07:15:00:00,DS,33.3374,-82.8796
2020,NA,NA,19,FAY,2020-07-07:18:00:00,DS,33.3,-82.5
2020,NA,NA,20,FAY,2020-07-07:21:00:00,DS,33.2998,-82.08
2020,NA,NA,21,FAY,2020-07-08:00:00:00,DS,33.3,-81.6
2020,NA,NA,22,FAY,2020-07-08:03:00:00,DS,33.2997,-81.08
2020,NA,NA,23,FAY,2020-07-08:06:00:00,DS,33.3,-80.5
2020,NA,NA,24,FAY,2020-07-08:09:00:00,DS,33.2699,-79.8643
2020,NA,NA,25,FAY,2020-07-08:12:00:00,DS,33.3,-79.2
2020,NA,NA,26,FAY,2020-07-08:15:00:00,DS,33.4852,-78.5134
2020,NA,NA,27,FAY,2020-07-08:18:00:00,DS,33.7,-77.9
2020,NA,NA,28,FAY,2020-07-08:21:00:00,DS,33.8147,-77.4246
2020,NA,NA,29,FAY,2020-07-09:00:00:00,DS,33.9,-77.1
2020,NA,NA,30,FAY,2020-07-09:03:00:00,DS,34.0148,-76.8899
2020,NA,NA,31,FAY,2020-07-09:06:00:00,DS,34.1,-76.8
2020,NA,NA,32,FAY,2020-07-09:09:00:00,DS,34.0163,-76.9176
2020,NA,NA,33,FAY,2020-07-09:12:00:00,DS,34.1,-76.8
2020,NA,NA,34,FAY,2020-07-09:15:00:00,DS,34.7086,-75.8643
2020,NA,NA,35,FAY,2020-07-09:18:00:00,TS,35.4,-74.9
2020,NA,NA,36,FAY,2020-07-09:21:00:00,TS,35.7362,-74.7048
2020,NA,NA,37,FAY,2020-07-10:00:00:00,TS,36,-74.8
2020,NA,NA,38,FAY,2020-07-10:03:00:00,TS,36.3775,-74.7998
2020,NA,NA,39,FAY,2020-07-10:06:00:00,TS,36.8,-74.8
2020,NA,NA,40,FAY,2020-07-10:09:00:00,TS,37.22,-74.7722
2020,NA,NA,41,FAY,2020-07-10:12:00:00,TS,37.7,-74.7
2020,NA,NA,42,FAY,2020-07-10:15:00:00,TS,38.2458,-74.5287
2020,NA,NA,43,FAY,2020-07-10:18:00:00,TS,38.9,-74.4
2020,NA,NA,45,FAY,2020-07-10:21:00:00,TS,39.6183,-74.3842
2020,NA,NA,46,FAY,2020-07-11:00:00:00,TS,40.2,-74.3
2020,NA,NA,47,FAY,2020-07-11:03:00:00,TS,40.7983,-74.252
2020,NA,NA,48,FAY,2020-07-11:06:00:00,DS,41.5,-74.2
2020,NA,NA,49,FAY,2020-07-11:09:00:00,DS,42.3976,-74.1076
2020,NA,NA,50,FAY,2020-07-11:12:00:00,DS,43.4,-74
2020,NA,NA,51,FAY,2020-07-11:15:00:00,DS,44.405,-73.8979
2020,NA,NA,52,FAY,2020-07-11:18:00:00,DS,45.4,-73.8
2020,EP,MM,1,CRISTINA,2020-07-06:18:00:00,TS,10.4,-99.5
2020,EP,MM,2,CRISTINA,2020-07-06:21:00:00,TS,10.5801,-99.9975
2020,EP,MM,3,CRISTINA,2020-07-07:00:00:00,TS,10.8,-100.5
2020,EP,MM,4,CRISTINA,2020-07-07:03:00:00,TS,11.085,-101.008
2020,EP,MM,5,CRISTINA,2020-07-07:06:00:00,TS,11.4,-101.5
2020,EP,MM,6,CRISTINA,2020-07-07:09:00:00,TS,11.6924,-101.958
2020,EP,MM,7,CRISTINA,2020-07-07:12:00:00,TS,12,-102.4
2020,EP,MM,8,CRISTINA,2020-07-07:15:00:00,TS,12.3498,-102.828
2020,EP,MM,9,CRISTINA,2020-07-07:18:00:00,TS,12.7,-103.3
2020,EP,MM,10,CRISTINA,2020-07-07:21:00:00,TS,13.015,-103.878
2020,EP,MM,11,CRISTINA,2020-07-08:00:00:00,TS,13.3,-104.5
2020,EP,MM,12,CRISTINA,2020-07-08:03:00:00,TS,13.55,-105.115
2020,EP,MM,13,CRISTINA,2020-07-08:06:00:00,TS,13.8,-105.7
2020,EP,MM,14,CRISTINA,2020-07-08:09:00:00,TS,14.0848,-106.215
2020,EP,MM,15,CRISTINA,2020-07-08:12:00:00,TS,14.4,-106.7
2020,EP,MM,16,CRISTINA,2020-07-08:15:00:00,TS,14.7425,-107.222
2020,EP,MM,17,CRISTINA,2020-07-08:18:00:00,TS,15.1,-107.7
2020,EP,MM,18,CRISTINA,2020-07-08:21:00:00,TS,15.4498,-108.073
2020,EP,MM,19,CRISTINA,2020-07-09:00:00:00,TS,15.8,-108.4
2020,EP,MM,20,CRISTINA,2020-07-09:03:00:00,TS,16.1574,-108.75
2020,EP,MM,21,CRISTINA,2020-07-09:06:00:00,TS,16.5,-109.1
2020,EP,MM,22,CRISTINA,2020-07-09:09:00:00,TS,16.8224,-109.45
2020,EP,MM,23,CRISTINA,2020-07-09:12:00:00,TS,17.1,-109.8
2020,EP,MM,24,CRISTINA,2020-07-09:15:00:00,TS,17.2999,-110.135
2020,EP,MM,25,CRISTINA,2020-07-09:18:00:00,TS,17.5,-110.5
2020,EP,MM,26,CRISTINA,2020-07-09:21:00:00,TS,17.7999,-110.927
2020,EP,MM,27,CRISTINA,2020-07-10:00:00:00,TS,18.1,-111.4
2020,EP,MM,28,CRISTINA,2020-07-10:03:00:00,TS,18.3073,-111.878
2020,EP,MM,29,CRISTINA,2020-07-10:06:00:00,TS,18.5,-112.4
2020,EP,MM,30,CRISTINA,2020-07-10:09:00:00,TS,18.7499,-112.985
2020,EP,MM,31,CRISTINA,2020-07-10:12:00:00,TS,19,-113.6
2020,EP,MM,32,CRISTINA,2020-07-10:15:00:00,TS,19.1997,-114.193
2020,EP,MM,33,CRISTINA,2020-07-10:18:00:00,TS,19.4,-114.8
2020,EP,MM,34,CRISTINA,2020-07-10:21:00:00,TS,19.6572,-115.427
2020,EP,MM,35,CRISTINA,2020-07-11:00:00:00,TS,19.9,-116.1
2020,EP,MM,36,CRISTINA,2020-07-11:03:00:00,TS,20.08,-116.843
2020,EP,MM,37,CRISTINA,2020-07-11:06:00:00,TS,20.2,-117.6
2020,EP,MM,38,CRISTINA,2020-07-11:09:00:00,TS,20.2722,-118.315
2020,EP,MM,39,CRISTINA,2020-07-11:12:00:00,TS,20.3,-119
2020,EP,MM,40,CRISTINA,2020-07-11:15:00:00,TS,20.2997,-119.658
2020,EP,MM,41,CRISTINA,2020-07-11:18:00:00,TS,20.3,-120.3
2020,EP,MM,42,CRISTINA,2020-07-11:21:00:00,TS,20.3424,-120.965
2020,EP,MM,43,CRISTINA,2020-07-12:00:00:00,TS,20.4,-121.6
2020,EP,MM,44,CRISTINA,2020-07-12:03:00:00,TS,20.4497,-122.173
2020,EP,MM,45,CRISTINA,2020-07-12:06:00:00,TS,20.5,-122.7
2020,EP,MM,46,CRISTINA,2020-07-12:09:00:00,TS,20.5572,-123.2
2020,EP,MM,47,CRISTINA,2020-07-12:12:00:00,TS,20.6,-123.7
2020,EP,MM,48,CRISTINA,2020-07-12:15:00:00,TS,20.5998,-124.235
2020,EP,MM,49,CRISTINA,2020-07-12:18:00:00,DS,20.6,-124.8
2020,EP,MM,50,CRISTINA,2020-07-12:21:00:00,DS,20.6349,-125.4
2020,EP,MM,51,CRISTINA,2020-07-13:00:00:00,DS,20.7,-126
2020,EP,MM,52,CRISTINA,2020-07-13:03:00:00,DS,20.7998,-126.557
2020,EP,MM,53,CRISTINA,2020-07-13:06:00:00,DS,20.9,-127.1
2020,EP,MM,54,CRISTINA,2020-07-13:09:00:00,DS,20.9498,-127.643
2020,EP,MM,55,CRISTINA,2020-07-13:12:00:00,DS,21,-128.2
2020,EP,MM,56,CRISTINA,2020-07-13:15:00:00,DS,21.0849,-128.793
2020,EP,MM,57,CRISTINA,2020-07-13:18:00:00,DS,21.2,-129.4
2020,EP,MM,58,CRISTINA,2020-07-13:21:00:00,DS,21.3421,-129.985
2020,EP,MM,59,CRISTINA,2020-07-14:00:00:00,DS,21.5,-130.6
2020,EP,MM,60,CRISTINA,2020-07-14:03:00:00,DS,21.6498,-131.278
2020,EP,MM,61,CRISTINA,2020-07-14:06:00:00,DS,21.8,-132
2020,EP,MM,62,CRISTINA,2020-07-14:09:00:00,DS,21.9498,-132.743
2020,EP,MM,63,CRISTINA,2020-07-14:12:00:00,DS,22.1,-133.5
2020,EP,MM,64,CRISTINA,2020-07-14:15:00:00,DS,22.2497,-134.25
2020,EP,MM,65,CRISTINA,2020-07-14:18:00:00,DS,22.4,-135
2020,EP,MM,66,CRISTINA,2020-07-14:21:00:00,DS,22.5499,-135.765
2020,EP,MM,67,CRISTINA,2020-07-15:00:00:00,DS,22.7,-136.5
2020,EP,MM,68,CRISTINA,2020-07-15:03:00:00,DS,22.8421,-137.173
2020,EP,MM,69,CRISTINA,2020-07-15:06:00:00,DS,23,-137.8
2020,EP,MM,70,CRISTINA,2020-07-15:09:00:00,DS,23.1923,-138.423
2020,EP,MM,71,CRISTINA,2020-07-15:12:00:00,DS,23.4,-139
2020,EP,MM,72,CRISTINA,2020-07-15:15:00:00,DS,23.6027,-139.517
2020,EP,CP,73,CRISTINA,2020-07-15:18:00:00,DS,23.8,-140
2020,EP,MM,1,DOUGLAS,2020-07-20:00:00:00,TS,14.7,-118.8
2020,EP,MM,2,DOUGLAS,2020-07-20:03:00:00,TS,14.5,-118.958
2020,EP,MM,3,DOUGLAS,2020-07-20:06:00:00,TS,14.3,-119.1
2020,EP,MM,4,DOUGLAS,2020-07-20:09:00:00,TS,14.0999,-119.227
2020,EP,MM,5,DOUGLAS,2020-07-20:12:00:00,TS,13.9,-119.4
2020,EP,MM,6,DOUGLAS,2020-07-20:15:00:00,TS,13.6849,-119.648
2020,EP,MM,7,DOUGLAS,2020-07-20:18:00:00,TS,13.5,-120
2020,EP,MM,8,DOUGLAS,2020-07-20:21:00:00,TS,13.3924,-120.447
2020,EP,MM,9,DOUGLAS,2020-07-21:00:00:00,TS,13.3,-121
2020,EP,MM,10,DOUGLAS,2020-07-21:03:00:00,TS,13.165,-121.627
2020,EP,MM,11,DOUGLAS,2020-07-21:06:00:00,TS,13,-122.3
2020,EP,MM,12,DOUGLAS,2020-07-21:09:00:00,TS,12.8074,-122.957
2020,EP,MM,13,DOUGLAS,2020-07-21:12:00:00,TS,12.6,-123.6
2020,EP,MM,14,DOUGLAS,2020-07-21:15:00:00,TS,12.3773,-124.2
2020,EP,MM,15,DOUGLAS,2020-07-21:18:00:00,TS,12.2,-124.8
2020,EP,MM,16,DOUGLAS,2020-07-21:21:00:00,TS,12.1423,-125.435
2020,EP,MM,17,DOUGLAS,2020-07-22:00:00:00,TS,12.1,-126.1
2020,EP,MM,18,DOUGLAS,2020-07-22:03:00:00,TS,11.9574,-126.793
2020,EP,MM,19,DOUGLAS,2020-07-22:06:00:00,TS,11.8,-127.5
2020,EP,MM,20,DOUGLAS,2020-07-22:09:00:00,TS,11.6548,-128.2
2020,EP,MM,21,DOUGLAS,2020-07-22:12:00:00,TS,11.6,-128.9
2020,EP,MM,22,DOUGLAS,2020-07-22:15:00:00,TS,11.7048,-129.592
2020,EP,MM,23,DOUGLAS,2020-07-22:18:00:00,TS,11.9,-130.3
2020,EP,MM,24,DOUGLAS,2020-07-22:21:00:00,TS,12.0849,-131.043
2020,EP,MM,25,DOUGLAS,2020-07-23:00:00:00,TS,12.3,-131.8
2020,EP,MM,26,DOUGLAS,2020-07-23:03:00:00,TS,12.5422,-132.543
2020,EP,MM,27,DOUGLAS,2020-07-23:06:00:00,TS,12.8,-133.3
2020,EP,MM,28,DOUGLAS,2020-07-23:09:00:00,TS,13.0498,-134.093
2020,EP,MM,29,DOUGLAS,2020-07-23:12:00:00,TS,13.3,-134.9
2020,EP,MM,30,DOUGLAS,2020-07-23:15:00:00,TS,13.5273,-135.708
2020,EP,MM,31,DOUGLAS,2020-07-23:18:00:00,TS,13.8,-136.5
2020,EP,MM,32,DOUGLAS,2020-07-23:21:00:00,TS,14.1847,-137.258
2020,EP,MM,33,DOUGLAS,2020-07-24:00:00:00,TS,14.6,-138
2020,EP,MM,34,DOUGLAS,2020-07-24:03:00:00,TS,14.9497,-138.743
2020,EP,MM,35,DOUGLAS,2020-07-24:06:00:00,TS,15.3,-139.5
2020,EP,CP,36,DOUGLAS,2020-07-24:09:00:00,TS,15.7073,-140.293
2020,EP,CP,37,DOUGLAS,2020-07-24:12:00:00,TS,16.1,-141.1
2020,EP,CP,38,DOUGLAS,2020-07-24:15:00:00,TS,16.3997,-141.901
2020,EP,CP,39,DOUGLAS,2020-07-24:18:00:00,TS,16.7,-142.7
2020,EP,CP,40,DOUGLAS,2020-07-24:21:00:00,TS,17.0922,-143.5
2020,EP,CP,41,DOUGLAS,2020-07-25:00:00:00,TS,17.5,-144.3
2020,EP,CP,42,DOUGLAS,2020-07-25:03:00:00,TS,17.8721,-145.093
2020,EP,CP,43,DOUGLAS,2020-07-25:06:00:00,TS,18.2,-145.9
2020,EP,CP,44,DOUGLAS,2020-07-25:09:00:00,TS,18.4723,-146.75
2020,EP,CP,45,DOUGLAS,2020-07-25:12:00:00,TS,18.7,-147.6
2020,EP,CP,46,DOUGLAS,2020-07-25:15:00:00,TS,18.8922,-148.415
2020,EP,CP,47,DOUGLAS,2020-07-25:18:00:00,TS,19.1,-149.2
2020,EP,CP,48,DOUGLAS,2020-07-25:21:00:00,TS,19.3997,-149.965
2020,EP,CP,49,DOUGLAS,2020-07-26:00:00:00,TS,19.7,-150.7
2020,EP,CP,50,DOUGLAS,2020-07-26:03:00:00,TS,19.9145,-151.4
2020,EP,CP,51,DOUGLAS,2020-07-26:06:00:00,TS,20.1,-152.1
2020,EP,CP,52,DOUGLAS,2020-07-26:09:00:00,TS,20.2923,-152.843
2020,EP,CP,53,DOUGLAS,2020-07-26:12:00:00,TS,20.5,-153.6
2020,EP,CP,54,DOUGLAS,2020-07-26:15:00:00,TS,20.7272,-154.35
2020,EP,CP,55,DOUGLAS,2020-07-26:18:00:00,TS,21,-155.1
2020,EP,CP,56,DOUGLAS,2020-07-26:21:00:00,TS,21.3422,-155.85
2020,EP,CP,57,DOUGLAS,2020-07-27:00:00:00,TS,21.7,-156.6
2020,EP,CP,58,DOUGLAS,2020-07-27:03:00:00,TS,22.0221,-157.343
2020,EP,CP,59,DOUGLAS,2020-07-27:06:00:00,TS,22.3,-158.1
2020,EP,CP,60,DOUGLAS,2020-07-27:09:00:00,TS,22.5371,-158.885
2020,EP,CP,61,DOUGLAS,2020-07-27:12:00:00,TS,22.7,-159.7
2020,EP,CP,62,DOUGLAS,2020-07-27:15:00:00,TS,22.7725,-160.565
2020,EP,CP,63,DOUGLAS,2020-07-27:18:00:00,TS,22.8,-161.4
2020,EP,CP,64,DOUGLAS,2020-07-27:21:00:00,TS,22.8344,-162.123
2020,EP,CP,65,DOUGLAS,2020-07-28:00:00:00,TS,22.9,-162.8
2020,EP,CP,66,DOUGLAS,2020-07-28:03:00:00,TS,23.0121,-163.493
2020,EP,CP,67,DOUGLAS,2020-07-28:06:00:00,TS,23.2,-164.2
2020,EP,CP,68,DOUGLAS,2020-07-28:09:00:00,TS,23.4917,-164.905
2020,EP,CP,69,DOUGLAS,2020-07-28:12:00:00,TS,23.8,-165.7
2020,EP,CP,70,DOUGLAS,2020-07-28:15:00:00,TS,24.0297,-166.648
2020,EP,CP,71,DOUGLAS,2020-07-28:18:00:00,TS,24.2,-167.7
2020,EP,CP,72,DOUGLAS,2020-07-28:21:00:00,TS,24.3145,-168.786
2020,EP,CP,73,DOUGLAS,2020-07-29:00:00:00,TS,24.4,-169.9
2020,EP,CP,74,DOUGLAS,2020-07-29:03:00:00,TS,24.514,-170.992
2020,EP,CP,75,DOUGLAS,2020-07-29:06:00:00,TS,24.6,-172.1
2020,EP,CP,76,DOUGLAS,2020-07-29:09:00:00,TS,24.5998,-173.266
2020,EP,CP,77,DOUGLAS,2020-07-29:12:00:00,DS,24.6,-174.4
2020,EP,CP,78,DOUGLAS,2020-07-29:15:00:00,DS,24.6843,-175.445
2020,EP,CP,79,DOUGLAS,2020-07-29:18:00:00,DS,24.8,-176.4
2020,EP,CP,80,DOUGLAS,2020-07-29:21:00:00,DS,24.9059,-177.272
2020,EP,CP,81,DOUGLAS,2020-07-30:00:00:00,DS,25,-178.1
2020,NA,NA,1,ISAIAS,2020-07-28:12:00:00,NR,12.5,-54
2020,NA,NA,2,ISAIAS,2020-07-28:15:00:00,NR,12.8266,-55.252
2020,NA,NA,3,ISAIAS,2020-07-28:18:00:00,NR,13.2,-56.4
2020,NA,NA,4,ISAIAS,2020-07-28:21:00:00,NR,13.6491,-57.3802
2020,NA,NA,5,ISAIAS,2020-07-29:00:00:00,NR,14.1,-58.3
2020,NA,NA,6,ISAIAS,2020-07-29:03:00:00,NR,14.4873,-59.3001
2020,NA,CS,7,ISAIAS,2020-07-29:06:00:00,NR,14.8,-60.3
2020,NA,CS,8,ISAIAS,2020-07-29:09:00:00,NR,15.0446,-61.2652
2020,NA,CS,9,ISAIAS,2020-07-29:12:00:00,NR,15.2,-62.2
2020,NA,CS,10,ISAIAS,2020-07-29:15:00:00,NR,15.2421,-63.1157
2020,NA,CS,11,ISAIAS,2020-07-29:18:00:00,NR,15.3,-64
2020,NA,CS,12,ISAIAS,2020-07-29:21:00:00,NR,15.4898,-64.8726
2020,NA,CS,13,ISAIAS,2020-07-30:00:00:00,TS,15.8,-65.7
2020,NA,CS,14,ISAIAS,2020-07-30:03:00:00,TS,16.2122,-66.48
2020,NA,CS,15,ISAIAS,2020-07-30:06:00:00,TS,16.7,-67.2
2020,NA,CS,16,ISAIAS,2020-07-30:09:00:00,TS,17.1937,-67.8797
2020,NA,CS,17,ISAIAS,2020-07-30:12:00:00,TS,17.7,-68.5
2020,NA,CS,18,ISAIAS,2020-07-30:15:00:00,TS,18.1355,-69.0219
2020,NA,NA,20,ISAIAS,2020-07-30:18:00:00,TS,18.9,-69.8
2020,NA,NA,21,ISAIAS,2020-07-30:21:00:00,TS,19.511,-70.5323
2020,NA,NA,22,ISAIAS,2020-07-31:00:00:00,TS,19.9,-71.2
2020,NA,NA,23,ISAIAS,2020-07-31:03:00:00,TS,20.2067,-71.9541
2020,NA,NA,24,ISAIAS,2020-07-31:06:00:00,TS,20.5,-72.7
2020,NA,NA,25,ISAIAS,2020-07-31:09:00:00,TS,20.9,-73.4
2020,NA,NA,26,ISAIAS,2020-07-31:12:00:00,TS,21.3,-74
2020,NA,NA,27,ISAIAS,2020-07-31:15:00:00,TS,21.7,-74.5808
2020,NA,NA,28,ISAIAS,2020-07-31:18:00:00,TS,22.1,-75.1
2020,NA,NA,29,ISAIAS,2020-07-31:21:00:00,TS,22.5072,-75.5228
2020,NA,NA,30,ISAIAS,2020-08-01:00:00:00,TS,22.9,-75.9
2020,NA,NA,31,ISAIAS,2020-08-01:03:00:00,TS,23.2574,-76.3003
2020,NA,NA,32,ISAIAS,2020-08-01:06:00:00,TS,23.6,-76.7
2020,NA,NA,33,ISAIAS,2020-08-01:09:00:00,TS,23.9632,-77.0462
2020,NA,NA,34,ISAIAS,2020-08-01:12:00:00,TS,24.3,-77.5
2020,NA,NA,36,ISAIAS,2020-08-01:15:00:00,TS,24.5733,-78.0012
2020,NA,NA,37,ISAIAS,2020-08-01:18:00:00,TS,24.8,-78.3
2020,NA,NA,38,ISAIAS,2020-08-01:21:00:00,TS,25.041,-78.6319
2020,NA,NA,39,ISAIAS,2020-08-02:00:00:00,TS,25.3,-78.9
2020,NA,NA,40,ISAIAS,2020-08-02:03:00:00,TS,25.5849,-79.0727
2020,NA,NA,41,ISAIAS,2020-08-02:06:00:00,TS,25.9,-79.2
2020,NA,NA,42,ISAIAS,2020-08-02:09:00:00,TS,26.235,-79.3649
2020,NA,NA,43,ISAIAS,2020-08-02:12:00:00,TS,26.6,-79.5
2020,NA,NA,44,ISAIAS,2020-08-02:15:00:00,TS,26.9925,-79.5652
2020,NA,NA,45,ISAIAS,2020-08-02:18:00:00,TS,27.4,-79.6
2020,NA,NA,46,ISAIAS,2020-08-02:21:00:00,TS,27.7925,-79.6426
2020,NA,NA,47,ISAIAS,2020-08-03:00:00:00,TS,28.2,-79.7
2020,NA,NA,48,ISAIAS,2020-08-03:03:00:00,TS,28.635,-79.7999
2020,NA,NA,49,ISAIAS,2020-08-03:06:00:00,TS,29.1,-79.9
2020,NA,NA,50,ISAIAS,2020-08-03:09:00:00,TS,29.585,-79.9872
2020,NA,NA,51,ISAIAS,2020-08-03:12:00:00,TS,30.1,-80
2020,NA,NA,52,ISAIAS,2020-08-03:15:00:00,TS,30.6049,-79.9021
2020,NA,NA,53,ISAIAS,2020-08-03:18:00:00,TS,31.2,-79.7
2020,NA,NA,54,ISAIAS,2020-08-03:21:00:00,TS,31.9169,-79.4732
2020,NA,NA,55,ISAIAS,2020-08-04:00:00:00,TS,32.8,-79.1
2020,NA,NA,56,ISAIAS,2020-08-04:03:00:00,TS,33.8377,-78.5293
2020,NA,NA,58,ISAIAS,2020-08-04:06:00:00,TS,35,-78.1
2020,NA,NA,59,ISAIAS,2020-08-04:09:00:00,TS,36.2774,-77.5219
2020,NA,NA,60,ISAIAS,2020-08-04:12:00:00,TS,37.7,-76.8
2020,NA,NA,61,ISAIAS,2020-08-04:15:00:00,TS,39.2696,-76.0003
2020,NA,NA,62,ISAIAS,2020-08-04:18:00:00,TS,40.9,-75.1
2020,NA,NA,63,ISAIAS,2020-08-04:21:00:00,TS,42.4882,-74.0717
2020,NA,NA,64,ISAIAS,2020-08-05:00:00:00,ET,44,-73.1
2020,NA,NA,65,ISAIAS,2020-08-05:03:00:00,ET,45.3869,-72.3735
2020,NA,NA,66,ISAIAS,2020-08-05:06:00:00,ET,46.7,-71.8
2020,WP,MM,1,HAGUPIT,2020-07-30:18:00:00,TS,15.2,131.2
2020,WP,MM,2,HAGUPIT,2020-07-30:21:00:00,TS,15.6875,131.022
2020,WP,MM,3,HAGUPIT,2020-07-31:00:00:00,TS,16.2,130.8
2020,WP,MM,4,HAGUPIT,2020-07-31:03:00:00,TS,16.7375,130.508
2020,WP,MM,5,HAGUPIT,2020-07-31:06:00:00,TS,17.16,130.16
2020,WP,MM,6,HAGUPIT,2020-07-31:09:00:00,TS,17.3875,129.891
2020,WP,MM,7,HAGUPIT,2020-07-31:12:00:00,TS,17.6571,129.7
2020,WP,MM,8,HAGUPIT,2020-07-31:15:00:00,TS,18.0937,129.615
2020,WP,MM,9,HAGUPIT,2020-07-31:18:00:00,TS,18.65,129.5
2020,WP,MM,10,HAGUPIT,2020-07-31:21:00:00,TS,19.3073,129.267
2020,WP,MM,11,HAGUPIT,2020-08-01:00:00:00,TS,19.9889,128.878
2020,WP,MM,12,HAGUPIT,2020-08-01:03:00:00,TS,20.5053,128.362
2020,WP,MM,13,HAGUPIT,2020-08-01:06:00:00,TS,20.8909,127.855
2020,WP,MM,14,HAGUPIT,2020-08-01:09:00:00,TS,21.148,127.474
2020,WP,MM,15,HAGUPIT,2020-08-01:12:00:00,TS,21.3667,127.067
2020,WP,MM,16,HAGUPIT,2020-08-01:15:00:00,TS,21.681,126.536
2020,WP,MM,17,HAGUPIT,2020-08-01:18:00:00,TS,22,126
2020,WP,MM,18,HAGUPIT,2020-08-01:21:00:00,TS,22.258,125.551
2020,WP,MM,19,HAGUPIT,2020-08-02:00:00:00,TS,22.5,125.167
2020,WP,MM,20,HAGUPIT,2020-08-02:03:00:00,TS,22.7632,124.807
2020,WP,MM,21,HAGUPIT,2020-08-02:06:00:00,TS,23.1,124.567
2020,WP,MM,22,HAGUPIT,2020-08-02:09:00:00,TS,23.3883,124.409
2020,WP,MM,23,HAGUPIT,2020-08-02:12:00:00,TS,23.6333,124.2
2020,WP,MM,24,HAGUPIT,2020-08-02:15:00:00,TS,23.8758,124.055
2020,WP,MM,25,HAGUPIT,2020-08-02:18:00:00,TS,24.2333,123.867
2020,WP,MM,26,HAGUPIT,2020-08-02:21:00:00,TS,24.5491,123.667
2020,WP,MM,27,HAGUPIT,2020-08-03:00:00:00,TS,24.9667,123.433
2020,WP,MM,28,HAGUPIT,2020-08-03:03:00:00,TS,25.4384,122.975
2020,WP,MM,29,HAGUPIT,2020-08-03:06:00:00,TS,26.2,122.533
2020,WP,MM,30,HAGUPIT,2020-08-03:09:00:00,TS,26.5724,122.132
2020,WP,MM,31,HAGUPIT,2020-08-03:12:00:00,TS,26.8,121.767
2020,WP,MM,32,HAGUPIT,2020-08-03:15:00:00,TS,27.2324,121.418
2020,WP,MM,33,HAGUPIT,2020-08-03:18:00:00,TS,27.7333,121.167
2020,WP,MM,34,HAGUPIT,2020-08-03:21:00:00,TS,28.2167,120.885
2020,WP,MM,35,HAGUPIT,2020-08-04:00:00:00,TS,28.6333,120.633
2020,WP,MM,36,HAGUPIT,2020-08-04:03:00:00,TS,29.1091,120.482
2020,WP,MM,37,HAGUPIT,2020-08-04:06:00:00,TS,29.6,120.367
2020,WP,MM,38,HAGUPIT,2020-08-04:09:00:00,TS,30.1008,120.28
2020,WP,MM,39,HAGUPIT,2020-08-04:12:00:00,TS,30.7667,120.267
2020,WP,MM,40,HAGUPIT,2020-08-04:15:00:00,TS,31.5395,120.412
2020,WP,MM,41,HAGUPIT,2020-08-04:18:00:00,TS,32.3667,120.6
2020,WP,MM,42,HAGUPIT,2020-08-04:21:00:00,TS,33.2181,120.662
2020,WP,MM,43,HAGUPIT,2020-08-05:00:00:00,TS,33.9909,120.764
2020,WP,MM,44,HAGUPIT,2020-08-05:03:00:00,TS,34.5773,121.007
2020,WP,MM,45,HAGUPIT,2020-08-05:06:00:00,TS,35.1111,121.4
2020,WP,MM,46,HAGUPIT,2020-08-05:09:00:00,TS,35.7509,121.892
2020,WP,MM,47,HAGUPIT,2020-08-05:12:00:00,ET,36.45,122.65
2020,WP,MM,48,HAGUPIT,2020-08-05:15:00:00,ET,37.1779,123.73
2020,WP,MM,49,HAGUPIT,2020-08-05:18:00:00,ET,37.9286,125.143
2020,WP,MM,50,HAGUPIT,2020-08-05:21:00:00,ET,38.5166,126.59
2020,WP,MM,51,HAGUPIT,2020-08-06:00:00:00,ET,39.08,128.12
2020,WP,MM,52,HAGUPIT,2020-08-06:03:00:00,ET,39.9988,130.021
2020,WP,MM,53,HAGUPIT,2020-08-06:06:00:00,ET,41,132.1
2020,WP,MM,54,HAGUPIT,2020-08-06:09:00:00,ET,41.5711,133.681
2020,WP,MM,55,HAGUPIT,2020-08-06:12:00:00,ET,42,134.9
2020,WP,MM,56,HAGUPIT,2020-08-06:15:00:00,ET,42.4792,135.777
2020,WP,MM,57,HAGUPIT,2020-08-06:18:00:00,ET,43,136.7
2020,WP,MM,58,HAGUPIT,2020-08-06:21:00:00,ET,43.5794,138.202
2020,WP,MM,59,HAGUPIT,2020-08-07:00:00:00,ET,44.2,139.9
2020,WP,MM,60,HAGUPIT,2020-08-07:03:00:00,ET,44.8107,141.477
2020,WP,MM,61,HAGUPIT,2020-08-07:06:00:00,ET,45.5,143
2020,WP,MM,62,HAGUPIT,2020-08-07:09:00:00,ET,46.4024,144.534
2020,WP,MM,63,HAGUPIT,2020-08-07:12:00:00,ET,47.2,145.9
2020,WP,MM,64,HAGUPIT,2020-08-07:15:00:00,ET,47.57,146.867
